state,age,grade,hours,num612,num1317,youngest,othrlt18,othrge18,bmodk5,white,centcity,public,quarter,numge18
22,30.25,16,40,0,0,5,0,0,22,1,0,1,2,0
22,30.5,12,0,3,0,1,0,0,22,0,0,0,3,0
22,26.75,13,40,0,0,5,0,0,22,1,0,0,3,0
22,30,12,40,0,0,3,0,0,22,1,0,0,2,0
22,27.5,12,0,0,0,5,0,0,22,1,0,0,0,0
22,24.25,7,0,1,0,0,0,0,22,0,0,0,0,0
22,31.5,13,40,0,0,5,0,2,22,1,0,0,2,0
22,33.25,14,0,2,0,5,0,0,22,1,0,1,2,0
22,28.25,9,28,1,0,5,0,0,22,1,0,1,1,0
22,32.75,12,0,2,2,4,0,0,22,0,0,1,2,0
22,29.75,12,0,1,0,5,0,0,22,1,0,0,1,0
22,27.5,7,0,1,0,3,0,1,22,1,0,1,2,0
22,27,12,45,0,0,1,0,0,12,1,0,1,1,0
22,32.75,12,43,0,0,5,0,0,22,1,0,0,3,0
22,23.25,12,0,0,0,0,0,0,22,0,0,1,2,0
22,26,10,32,2,0,1,0,0,22,0,0,0,0,0
22,23.75,12,40,0,0,3,0,0,22,0,0,1,3,0
22,29.25,9,0,2,0,5,0,2,22,1,0,1,2,0
22,26,12,48,0,0,5,0,0,22,1,0,0,2,0
22,29.75,12,40,3,0,5,0,0,22,0,0,1,2,0
22,27.25,12,50,1,0,5,0,0,22,1,0,0,3,0
22,35.75,10,0,2,3,5,0,0,22,0,0,1,1,0
22,27,12,0,1,0,5,0,0,22,1,0,1,2,0
22,24.75,11,49,1,0,5,0,0,37,1,0,1,2,0
22,32.5,13,40,0,0,5,0,0,22,1,0,0,2,0
22,31,9,34,2,0,5,0,0,22,0,0,1,3,0
22,26,6,0,2,0,2,0,0,29,0,0,1,2,0
22,21.25,8,0,0,0,2,0,0,22,1,0,0,3,0
22,32,9,0,2,2,2,0,0,22,0,0,1,2,0
22,28.75,12,32,1,0,5,0,0,22,0,0,1,3,0
22,27.5,16,40,1,0,3,2,1,22,0,0,0,0,0
22,32,12,40,2,0,5,0,1,5,1,0,1,2,0
22,25.25,2,0,3,0,5,0,0,22,0,0,1,1,0
22,30.5,8,0,2,0,0,0,2,22,0,0,1,2,0
22,29.5,10,40,1,0,0,0,0,22,0,0,1,2,0
22,29.75,12,35,0,0,5,0,0,22,1,0,1,3,0
22,24.5,12,40,0,0,2,0,0,22,0,0,0,0,0
22,25.5,13,0,0,0,2,0,1,22,0,0,1,2,0
22,29.25,12,38,0,0,5,0,0,22,1,0,0,1,0
22,26.75,9,0,0,0,5,0,0,22,1,0,1,3,0
22,28.5,12,0,1,0,5,0,0,22,1,0,0,0,0
22,31,18,40,0,0,5,0,0,22,1,0,1,3,0
22,32.75,7,0,1,2,5,0,0,22,1,0,1,1,0
22,27,10,0,2,0,0,0,0,22,0,0,1,3,0
22,26.75,12,40,0,0,5,0,1,22,1,0,1,2,0
22,32,10,0,2,0,5,1,0,22,1,0,1,2,0
22,25,12,0,1,0,5,0,0,22,1,0,0,0,0
22,28.25,12,0,0,0,1,1,1,22,1,0,0,1,0
22,35.25,16,38,0,0,5,0,0,22,1,0,0,3,0
22,22.75,12,36,0,0,5,0,1,22,1,0,1,3,0
22,33.75,14,0,2,0,5,0,0,22,0,0,1,2,0
23,42.75,8,8,1,0,5,0,0,23,1,0,1,1,0
23,23,12,0,0,0,5,0,0,23,1,0,0,2,0
23,42.25,13,0,0,0,5,0,0,23,1,0,0,3,0
23,27.25,12,0,0,0,4,0,0,99,1,0,1,1,0
23,24.75,12,48,0,0,5,0,1,23,1,0,0,3,0
23,26,12,0,1,0,5,0,0,23,1,0,0,0,0
23,35.25,9,0,2,0,5,0,0,23,1,0,1,1,0
23,35.75,16,40,1,0,5,0,0,23,1,0,0,3,0
23,35.75,12,0,0,0,5,0,0,36,1,0,0,3,0
23,22.75,10,0,0,0,4,0,1,23,1,0,0,3,0
23,27.25,12,40,0,0,5,0,0,23,1,0,0,1,0
23,36.5,16,40,0,0,5,0,1,25,1,0,1,2,0
23,24.5,11,0,1,0,5,0,0,23,1,0,1,1,0
23,31.25,14,0,1,0,5,0,0,23,1,0,1,1,0
23,36.5,14,0,2,2,5,0,0,23,1,0,1,1,0
23,26.25,13,16,0,0,3,0,0,23,1,0,1,2,0
23,31.5,8,40,4,0,5,0,0,23,1,0,1,0,0
23,29,16,0,0,0,3,0,0,23,1,0,1,1,0
23,24.5,10,0,0,0,5,0,0,23,1,0,0,3,0
23,24.25,11,40,0,0,2,0,0,23,1,0,1,1,0
23,27.25,12,40,0,0,5,0,0,23,1,0,0,3,0
23,23.25,10,39,0,0,3,0,0,23,1,0,0,1,0
23,29.25,17,40,0,0,5,0,0,23,1,0,1,0,0
23,38,14,0,0,0,5,0,0,33,1,0,0,0,0
23,28,14,60,0,0,1,0,0,21,1,0,1,2,0
23,28.5,12,40,1,0,2,0,0,12,1,0,1,2,0
23,30.25,11,0,1,0,4,0,0,23,1,0,1,1,0
23,25,9,40,2,0,1,0,1,23,1,0,1,2,0
23,22.5,12,40,0,0,5,0,0,23,1,0,0,0,0
23,23.5,12,40,0,0,5,0,0,23,1,0,1,1,0
23,32.75,12,35,0,0,2,0,1,23,1,0,0,0,0
23,31.25,12,40,2,0,5,0,0,23,1,0,0,3,0
23,33,14,56,1,0,5,0,0,36,1,0,1,2,0
23,27.5,13,0,0,0,2,0,0,32,1,0,1,0,0
23,27.75,12,0,1,0,5,0,0,23,1,0,0,0,0
23,25.5,12,0,1,0,3,0,0,23,1,0,1,1,0
23,33.75,12,40,0,0,5,0,1,25,1,0,0,2,0
23,31.75,12,40,2,0,5,0,1,23,1,0,1,3,0
23,29.25,12,20,0,0,4,0,0,23,1,0,1,1,0
23,29.5,9,31,1,0,2,0,0,23,1,0,0,3,0
23,26.5,8,0,1,0,1,0,0,23,1,0,1,2,0
23,26,11,10,1,0,5,0,0,23,1,0,1,2,0
23,23.75,10,0,0,0,5,0,0,9,1,0,1,3,0
23,37,13,40,1,1,5,0,0,23,1,0,0,0,0
23,28.5,12,53,1,0,5,0,0,23,1,0,1,1,0
23,20.75,9,0,0,0,5,0,0,23,1,0,0,3,0
23,31.75,12,45,0,0,2,0,1,23,1,0,1,1,0
23,21.25,9,31,0,0,5,0,0,23,1,0,1,2,0
23,26.5,10,0,1,0,5,0,0,23,1,0,0,0,0
23,38.75,8,0,1,0,5,0,0,23,1,0,0,0,0
23,24.75,8,0,1,0,3,0,0,23,1,0,1,1,0
23,28.5,12,22,0,0,1,0,0,23,1,0,1,2,0
23,29.5,12,40,0,0,3,0,0,23,1,0,1,2,0
23,27.5,12,40,0,0,2,0,0,23,1,0,1,1,0
23,31,12,40,2,0,5,0,0,23,1,0,1,2,0
23,25.75,12,32,1,0,5,0,1,23,1,0,1,1,0
23,24.5,8,0,0,0,0,0,0,23,1,0,1,2,0
23,24.5,9,40,0,0,5,0,0,23,1,0,1,1,0
23,28.25,12,40,0,0,5,0,0,23,1,0,1,1,0
23,30.75,12,38,1,0,5,0,0,23,1,0,1,1,0
23,40.75,12,0,2,2,5,0,0,23,1,0,1,2,0
23,29.5,10,0,0,0,3,0,1,23,1,0,1,2,0
23,25,9,0,1,0,4,0,0,23,1,0,1,2,0
23,45.25,12,0,1,2,5,0,0,23,1,0,1,3,1
23,29.75,12,0,0,0,2,0,0,23,1,0,1,2,0
23,37,13,43,0,1,5,0,0,21,1,0,0,3,0
23,24.75,9,0,0,0,1,1,0,23,1,0,1,2,0
23,42.5,12,40,0,0,5,0,0,23,1,0,0,0,0
23,27.75,12,0,1,0,5,0,1,23,1,0,1,2,0
23,29.75,14,0,0,0,0,0,0,23,1,0,1,2,0
23,39.5,12,32,0,1,5,0,0,23,1,0,0,1,0
23,28,12,0,1,0,5,0,0,23,1,0,1,2,0
23,23.25,11,0,0,0,0,0,0,23,1,0,0,0,0
23,28.5,12,0,0,0,5,0,0,23,1,0,1,1,0
23,29.25,12,29,0,0,5,0,0,23,1,0,0,0,0
23,23,12,0,0,0,5,0,0,23,1,0,1,3,0
23,34.75,12,29,2,0,5,0,0,23,1,0,1,2,0
23,31,12,0,1,0,3,0,0,23,1,0,0,3,0
23,25.25,12,43,0,0,5,0,0,23,1,0,1,3,0
24,31,13,36,0,0,5,0,0,24,1,0,1,2,0
24,28.5,12,0,1,0,5,0,1,24,1,0,1,3,0
24,28.5,12,0,1,0,5,0,0,37,1,0,0,0,0
24,34.75,12,46,0,1,5,0,0,24,1,0,1,2,0
24,21.5,12,44,0,0,5,0,0,24,1,0,1,2,0
24,25,13,0,1,0,5,0,0,25,1,0,1,0,0
24,26,14,0,1,0,5,0,0,24,1,0,1,1,0
24,24.25,12,40,0,0,5,0,0,24,1,0,1,3,0
24,22.75,12,0,0,0,0,0,0,24,1,0,1,0,0
24,24.5,12,40,0,0,5,0,1,24,1,0,1,2,0
24,26,12,0,0,0,2,0,0,54,1,0,1,2,0
24,21.5,10,0,0,0,0,0,0,24,0,0,1,0,0
24,33.25,17,40,1,0,5,0,0,51,1,0,1,3,0
24,23.75,11,0,0,0,5,0,1,24,1,0,1,1,0
24,33.25,13,40,1,0,5,0,1,24,1,0,1,1,0
24,31.5,12,45,3,0,5,0,0,26,1,0,1,1,0
24,33,12,0,1,0,5,0,0,24,1,0,0,0,0
24,28,12,24,0,0,5,0,0,24,1,0,1,3,0
24,35.25,12,0,0,1,3,0,0,24,1,0,1,2,0
24,32.75,17,39,0,0,5,0,0,24,1,0,0,1,0
24,35.75,12,0,1,0,3,0,2,24,1,0,0,0,0
24,26.75,12,0,0,0,3,0,0,51,1,0,0,0,0
24,31.25,12,32,0,0,5,0,1,24,0,0,0,0,0
24,25.25,12,0,0,0,5,0,0,24,1,0,1,2,0
24,29.75,12,40,0,0,5,0,0,24,1,0,0,0,0
24,26.5,8,0,0,0,0,0,0,24,1,0,1,3,0
24,32.25,15,32,2,0,5,0,0,24,1,0,0,0,0
24,26.75,12,0,1,0,5,0,0,24,0,0,1,2,0
24,28.5,11,0,1,0,5,0,0,24,0,0,1,1,0
24,27.25,12,36,0,0,5,0,1,24,1,0,1,1,0
24,32.5,14,40,0,0,5,0,0,24,1,0,0,1,0
24,27.75,13,40,0,0,5,0,0,24,0,0,1,2,0
24,25.5,10,0,1,0,1,0,0,24,1,0,1,2,0
24,30.5,12,0,1,0,5,0,0,24,1,0,1,2,0
24,23.25,11,0,0,0,5,0,0,24,0,0,1,3,0
24,27.25,11,0,0,0,5,0,0,24,0,0,0,0,0
24,31.5,12,0,1,0,5,0,0,24,1,0,1,3,0
24,29.25,12,40,1,0,5,0,0,24,1,0,1,1,0
24,40.5,20,40,1,0,3,0,1,24,1,0,0,2,0
24,30.75,14,20,0,0,5,0,1,11,1,0,1,1,0
24,28.25,12,40,1,0,5,0,1,24,1,0,1,3,0
24,30.25,14,24,0,0,5,0,1,24,1,0,0,1,0
24,39.25,12,40,0,0,5,0,0,24,1,0,0,1,0
24,23.25,9,25,0,0,2,0,2,24,1,0,1,2,0
24,23.5,13,0,0,0,1,0,1,24,0,0,0,3,0
24,31,12,0,2,0,2,0,1,5,0,0,1,2,0
24,39.5,12,40,1,0,5,0,0,24,0,0,1,2,0
24,26,12,47,0,0,5,0,3,24,1,0,0,0,0
24,29.75,12,40,0,0,5,0,0,24,1,0,0,3,0
24,28.25,12,16,0,0,5,1,0,24,0,0,0,0,0
24,25.75,12,0,0,0,5,0,0,24,1,0,1,2,0
24,26,9,0,1,0,5,0,0,24,0,1,1,2,0
24,33.75,13,0,1,3,5,0,0,24,0,1,0,2,0
24,25.5,12,0,0,0,5,0,0,24,0,1,0,0,0
24,22.5,9,0,1,0,0,3,2,24,0,1,1,2,0
24,25.5,9,0,1,0,3,0,0,24,0,1,1,3,0
24,23.5,9,0,0,0,4,0,0,24,0,1,1,1,0
24,42.25,16,40,0,0,5,0,0,24,0,1,1,2,0
24,25.5,12,0,0,0,1,0,0,24,0,1,0,0,0
24,23.25,16,0,0,0,0,0,0,24,0,1,0,0,0
24,32,15,51,1,0,5,0,0,24,1,1,0,0,0
24,25.75,12,0,0,0,1,0,0,24,0,1,1,2,0
24,23,9,0,0,0,3,0,0,24,0,1,1,3,0
24,25.5,11,0,2,0,5,0,0,24,0,1,1,0,0
24,43,12,40,2,0,3,0,0,24,0,1,1,3,0
24,24.75,7,40,1,0,5,0,1,24,0,1,1,3,0
24,20.75,12,0,0,0,5,0,0,24,0,1,1,1,0
24,30,14,35,1,0,5,0,0,24,0,1,1,2,0
24,29.25,7,0,1,0,5,0,0,24,0,1,1,3,0
24,24.75,8,0,0,0,1,0,0,24,0,1,1,2,0
24,35.75,14,0,0,0,2,0,0,36,1,1,0,3,0
24,25.25,12,0,1,0,3,0,1,24,0,1,1,2,0
24,27.5,13,32,0,0,5,0,0,24,1,1,0,0,0
24,35.75,12,0,1,0,5,0,0,24,0,1,1,2,0
24,37.5,10,0,0,4,5,0,0,24,0,1,1,1,0
24,21.5,12,40,0,0,5,0,1,24,0,1,1,0,0
24,27.75,10,0,0,0,5,0,0,24,0,1,1,3,0
24,22.25,11,16,0,0,0,0,1,24,0,1,1,0,0
24,27,12,36,0,0,5,0,1,24,0,1,1,0,0
24,25.25,11,0,1,0,5,0,0,24,0,1,1,3,0
24,26.5,12,0,0,0,5,0,0,24,0,1,1,0,0
24,26.75,12,50,1,0,5,0,0,24,0,1,1,1,0
24,22.25,12,0,0,0,3,0,1,24,0,1,1,2,0
24,37.5,8,0,0,2,5,2,0,24,0,1,1,2,1
24,28.25,11,0,2,0,5,0,0,24,0,1,1,1,0
24,24.5,11,0,0,0,3,0,0,24,0,1,1,3,0
24,31.25,12,38,1,0,5,2,2,24,0,1,1,3,0
24,31.5,9,0,0,2,5,0,1,24,0,1,1,1,0
24,23.5,14,40,0,0,5,0,0,24,0,1,1,3,0
24,24.75,12,0,1,0,4,0,0,24,1,1,1,1,0
24,32,12,0,1,2,5,0,0,45,0,1,1,1,0
24,26.5,12,0,1,0,0,0,0,24,0,1,1,3,0
24,25.25,12,0,0,0,0,0,1,24,0,1,1,0,0
24,21.75,13,48,0,0,5,0,1,24,0,1,1,0,0
24,22.75,10,0,0,0,3,0,0,24,0,1,0,1,0
24,35,12,0,1,0,5,0,0,12,1,1,1,0,0
24,23.5,7,0,1,0,0,0,0,24,0,1,0,2,0
24,27,12,39,0,0,3,0,0,6,1,1,1,1,0
24,23.25,13,0,0,0,0,0,0,24,0,1,1,1,0
24,27.75,10,0,2,0,2,0,2,24,0,1,1,1,0
24,23,10,0,0,0,5,0,1,24,0,1,1,1,0
24,29.5,12,40,0,0,3,0,0,24,0,1,1,0,0
24,25,10,0,2,0,0,0,1,24,0,1,1,0,0
24,37.75,12,35,0,1,5,0,0,24,0,1,1,2,0
24,27,12,40,1,0,0,0,0,24,0,1,0,2,0
24,27.5,12,0,0,0,5,0,0,24,0,1,1,1,0
24,25.25,9,0,1,0,1,0,0,24,0,1,0,3,0
24,24.75,9,0,2,0,1,0,0,24,0,1,1,2,0
24,35.75,12,40,0,1,5,0,0,24,0,1,1,0,0
24,30,12,0,2,0,5,0,0,51,1,1,1,1,0
24,29.75,12,44,1,0,5,0,0,24,0,1,0,0,0
24,26,11,0,0,0,3,0,0,24,0,1,1,2,0
24,22.5,6,0,0,0,1,0,1,24,0,1,1,1,0
24,29.5,11,0,1,0,1,0,1,24,0,1,1,1,0
24,26.5,11,0,1,0,5,0,0,24,0,1,1,2,0
24,22.5,9,0,0,0,3,3,1,24,0,1,1,3,0
24,28.75,12,40,1,0,5,0,0,24,0,1,1,1,0
24,31.25,11,0,1,1,1,0,0,24,0,1,1,1,0
24,24.75,12,0,0,0,5,0,1,24,0,1,1,0,0
24,33.25,12,0,1,0,5,0,0,24,1,1,1,2,0
24,27.75,12,0,1,0,5,0,0,24,1,1,1,3,0
24,21.75,11,0,0,0,5,3,2,24,0,1,1,0,0
24,29,14,40,0,0,5,0,0,24,1,1,0,0,0
24,26.25,9,0,1,0,5,0,0,24,1,1,1,2,0
24,25.75,12,0,0,0,5,0,0,24,0,1,1,0,0
24,24.75,12,38,0,0,5,0,0,24,0,1,1,3,0
24,23.25,8,0,1,0,5,0,0,24,1,1,1,3,0
24,33,12,40,2,0,5,0,0,24,0,1,1,3,0
24,33.25,8,0,2,0,5,1,1,24,0,1,1,3,0
24,24.75,8,0,1,0,2,0,0,24,1,1,1,2,0
24,24.5,10,0,0,0,4,0,0,24,0,1,1,3,0
24,30.25,10,0,2,0,0,0,0,24,0,1,1,3,0
24,46.25,8,0,0,1,4,0,0,24,0,1,1,2,2
24,32.5,11,28,3,1,5,0,1,24,0,1,1,2,0
24,25.75,11,0,0,0,5,0,0,24,0,1,1,1,0
24,24.25,12,0,1,0,5,0,0,24,1,1,0,2,0
24,23,12,32,1,0,1,0,0,24,0,1,1,1,0
24,45.25,8,0,0,0,5,0,0,24,0,1,1,0,1
24,28.25,13,35,0,0,5,0,1,24,0,1,1,2,0
24,31.5,12,38,2,0,5,0,0,24,0,1,1,3,0
24,24,12,24,0,0,2,0,0,24,0,1,1,1,0
24,20.25,12,0,2,0,5,0,3,24,0,1,1,0,0
24,22.25,9,0,0,0,0,0,2,24,0,1,1,2,0
24,26.25,12,0,1,0,5,0,0,24,0,1,0,0,0
24,22.25,14,0,0,0,1,0,0,24,0,1,1,2,0
24,29.25,11,40,2,0,4,0,1,13,0,1,1,3,0
24,20.5,12,0,0,0,0,0,1,24,0,1,1,2,0
24,22.25,12,48,0,0,5,0,0,24,0,1,1,2,0
24,32.25,12,40,0,1,5,0,0,24,0,1,0,2,0
24,31.75,9,0,4,1,5,0,0,34,0,1,1,1,0
24,29.5,12,0,0,0,5,0,0,24,0,1,1,2,0
24,25,12,40,0,0,5,0,1,34,0,1,1,0,0
24,21.5,10,0,0,0,0,0,0,24,0,1,1,3,0
24,23.5,10,0,0,0,2,0,1,24,1,1,1,1,0
24,24.25,14,0,0,0,5,0,1,24,0,1,1,2,0
24,31.25,12,24,1,0,1,0,0,24,0,1,0,0,0
24,24.5,12,21,0,0,0,0,0,24,0,1,1,1,0
24,39.25,11,0,0,0,5,0,0,24,0,1,1,2,1
24,30.25,11,0,2,1,5,0,0,24,0,1,1,1,0
24,32.75,9,0,2,1,3,0,0,24,0,1,1,1,0
24,22.5,10,0,0,0,5,0,1,24,1,1,0,3,0
24,27.75,10,0,2,0,3,0,0,24,0,1,0,0,0
24,25.25,12,0,0,0,2,0,1,24,0,1,1,3,0
24,29.5,12,36,0,0,4,0,0,24,0,1,1,3,0
24,25.5,9,0,1,0,5,0,0,24,0,1,0,2,0
24,35.5,12,0,1,0,4,0,0,24,0,1,1,1,0
24,25.75,9,0,1,0,0,0,0,24,0,1,1,3,0
24,32.75,9,0,0,0,5,0,0,24,0,1,1,1,0
24,22.5,7,39,1,0,0,0,0,24,1,1,0,0,0
24,27.75,16,40,0,0,1,0,0,24,0,1,1,3,0
24,23.75,11,0,0,0,5,0,0,24,1,1,1,3,0
24,34,14,0,0,0,1,0,0,11,0,0,0,2,0
24,24.75,12,40,0,0,4,0,0,24,0,0,1,3,0
24,37.25,11,16,0,1,5,0,0,24,1,0,1,2,1
24,24.5,12,35,0,0,5,0,0,24,1,0,1,2,0
24,24.25,12,56,0,0,5,0,0,24,0,0,1,1,0
24,26.75,13,41,0,0,4,0,0,24,1,0,1,1,0
24,23.75,10,40,0,0,3,0,1,24,0,0,1,1,0
24,26,12,0,0,0,5,0,2,24,1,0,1,3,0
24,22.75,12,0,0,0,2,0,0,24,0,0,1,1,0
24,27.25,10,40,0,0,5,0,0,24,1,0,0,2,0
24,28.5,12,36,0,0,5,0,0,24,1,0,1,2,0
24,26.25,12,40,0,0,5,0,0,24,0,0,1,2,0
24,30.75,12,40,2,0,5,0,0,24,1,0,1,1,0
24,29.25,10,0,2,0,5,0,0,24,0,0,1,3,0
24,32.5,12,0,3,0,5,0,1,24,1,0,0,2,0
24,33.25,13,40,0,0,5,0,0,24,1,0,1,2,0
24,36.75,12,40,0,1,5,0,0,24,1,0,1,2,0
24,25,9,0,0,0,5,0,0,24,0,0,1,1,0
24,26.5,12,0,0,0,4,0,0,24,1,0,1,1,0
24,27,14,0,0,0,5,0,0,6,1,0,1,1,0
24,31.75,12,40,1,0,5,0,0,24,1,0,0,0,0
24,31,12,40,1,0,5,0,0,24,1,0,1,0,0
24,27.75,9,0,2,0,5,0,0,51,1,0,1,1,0
24,36.25,14,45,0,0,5,0,0,53,1,0,0,2,0
24,25.75,13,42,0,0,5,0,1,24,1,0,0,2,0
24,24.75,12,40,1,0,5,0,0,24,1,0,1,0,0
24,28.5,7,48,0,0,2,0,0,11,1,0,0,2,0
24,25.25,12,40,0,0,5,0,0,24,1,0,1,3,0
24,32.25,12,38,0,0,5,0,0,24,1,0,1,3,0
24,27.75,11,40,1,0,5,0,1,24,0,0,1,3,0
24,30,12,30,1,0,5,0,0,24,1,0,1,1,0
24,25.75,9,0,1,0,0,0,0,24,0,0,1,1,0
24,25.5,14,0,0,0,5,0,0,11,0,0,0,0,0
24,34.25,16,35,1,0,5,0,0,11,1,0,1,1,0
24,39.75,17,6,1,0,3,0,0,51,1,0,1,1,0
24,31.75,16,40,0,0,5,0,0,39,0,0,1,2,0
24,42.5,15,40,0,0,5,0,1,24,1,0,1,2,0
24,22.75,12,40,0,0,5,0,0,24,1,0,1,1,0
24,23.25,9,40,1,0,2,0,0,24,1,0,1,1,0
24,29.25,10,0,3,1,4,0,0,24,0,0,1,2,0
24,25.25,12,0,0,0,0,0,0,24,0,0,1,0,0
24,27.5,12,0,1,0,5,0,0,24,1,0,1,3,0
24,42.25,10,0,1,1,5,1,0,24,0,0,1,3,1
24,29.75,14,0,1,0,5,0,1,99,0,0,0,3,0
24,29,17,17,1,0,5,0,0,24,1,0,1,0,0
24,32.25,8,0,0,1,5,0,0,36,0,0,1,2,0
24,30.5,14,40,0,0,5,0,0,53,1,0,0,0,0
24,31.75,12,40,2,0,5,0,0,42,1,0,1,2,0
24,34,13,40,0,0,5,0,0,24,0,0,0,0,0
24,33.75,12,35,0,2,5,0,0,11,1,0,1,3,0
24,34.25,18,55,0,0,5,0,0,24,0,0,1,1,0
24,31.5,13,40,4,0,2,0,0,24,0,0,0,0,0
24,30.5,12,0,1,0,5,0,0,53,0,0,1,2,0
24,28.75,12,48,1,0,5,0,0,11,0,0,0,3,0
24,30.5,12,50,0,0,5,0,0,24,0,0,1,3,0
24,21.75,10,0,0,0,3,0,1,11,0,0,1,2,0
24,26.75,12,80,0,0,5,0,0,11,0,0,1,2,0
24,21.5,12,28,0,0,0,0,0,53,0,0,1,2,0
24,28.75,12,40,1,0,5,0,0,24,0,0,1,2,0
24,30,11,0,3,0,5,0,0,24,0,0,1,2,0
24,24.75,14,40,0,0,5,0,0,53,0,0,1,1,0
24,23,14,50,0,0,4,0,4,45,0,0,1,2,0
24,27,13,40,0,0,5,0,1,11,0,0,1,2,0
24,25.75,12,0,0,0,5,0,1,24,0,0,1,2,0
24,32.25,12,0,2,0,5,1,1,24,1,0,1,3,0
24,34.25,16,40,1,0,5,0,0,48,0,0,1,1,0
24,28.25,13,40,1,1,5,0,0,11,0,0,1,1,0
24,31.5,12,40,0,0,5,0,0,24,1,0,0,1,0
24,29.5,12,40,2,0,0,0,0,36,0,0,1,1,0
24,27.75,9,0,1,0,5,0,0,24,0,0,1,0,0
24,28.75,12,40,0,0,5,0,0,24,0,0,1,3,0
24,23.25,12,40,0,0,5,0,0,24,1,0,0,0,0
24,28.75,12,40,0,0,5,0,0,12,1,0,1,1,0
24,32,12,40,1,1,5,0,1,11,0,0,1,2,0
24,30.5,13,40,0,0,5,0,0,24,1,0,1,2,0
24,28.5,10,43,0,0,5,0,0,11,0,0,1,1,0
24,27.75,14,50,0,0,5,0,0,11,1,0,0,2,0
24,38,13,41,1,0,5,0,0,24,1,0,1,0,0
24,27.25,12,40,1,0,5,0,0,24,0,0,1,1,0
24,34,12,40,0,0,5,0,0,24,1,0,1,3,0
24,24,10,40,1,0,2,0,0,24,1,0,1,2,0
24,27,13,40,1,0,5,0,1,11,0,0,1,2,0
24,32.75,13,53,0,0,5,0,1,24,1,0,0,3,0
24,32.5,12,40,0,0,5,1,0,53,0,0,0,0,0
24,27.5,9,0,1,0,3,0,1,24,1,0,1,1,0
24,33,12,40,0,0,5,0,0,53,0,0,0,2,0
24,30.75,12,24,0,0,1,0,0,24,1,0,0,0,0
24,30.25,12,44,0,0,5,0,0,24,1,0,0,0,0
24,28.5,14,40,0,0,5,0,0,11,0,0,1,1,0
24,32.25,10,0,1,2,5,0,0,11,0,0,1,3,0
24,21,10,40,1,0,0,0,0,11,0,0,0,2,0
24,28.25,16,48,0,0,2,0,0,25,0,0,0,2,0
24,34,12,40,1,0,5,0,0,24,0,0,1,3,0
24,34.75,9,0,0,3,5,0,0,24,1,0,1,1,0
24,38,12,0,1,3,5,0,0,53,0,0,1,3,1
24,31.75,15,0,2,0,5,0,0,48,1,0,1,3,0
24,25,12,40,0,0,5,0,1,11,0,0,0,1,0
24,27.25,12,32,1,0,4,0,0,24,0,0,1,3,0
24,16,10,40,0,0,5,0,0,36,0,0,1,3,0
24,31,13,8,1,0,5,0,0,11,0,0,1,2,0
24,28.25,12,40,0,0,5,0,0,24,1,0,1,2,0
24,33,14,36,0,0,5,0,1,11,0,0,1,3,0
24,37.75,9,36,2,3,5,0,0,51,1,0,1,3,0
24,26.25,12,48,0,0,5,0,1,24,1,0,1,1,0
24,29.75,12,0,1,0,5,0,0,11,0,0,1,3,0
24,31.75,11,40,1,1,2,0,0,11,0,0,1,1,0
24,24.25,11,0,0,0,4,1,0,24,1,0,1,2,0
24,33.25,12,0,3,0,5,0,0,11,0,0,1,2,0
24,22.5,9,0,0,0,0,0,0,24,1,0,1,1,0
24,34.5,12,40,0,0,5,0,0,24,1,0,1,1,0
24,26.25,10,0,2,0,5,0,0,24,0,0,1,1,0
24,33.5,12,40,1,0,5,0,0,24,1,0,1,2,0
24,23.5,12,40,0,0,5,0,1,24,0,0,1,3,0
24,30.5,3,0,3,0,5,0,0,24,0,0,1,1,0
24,25.25,12,24,1,0,5,0,0,24,1,0,1,2,0
24,23.75,12,40,0,0,5,0,0,24,1,0,1,3,0
24,29.5,11,0,0,0,5,1,0,24,1,0,1,2,0
24,39.5,11,0,0,0,0,0,1,24,0,0,1,1,0
24,27.5,12,40,2,0,5,0,0,24,1,0,1,3,0
24,48.75,12,0,0,0,5,0,1,24,1,0,1,2,0
24,21,12,40,0,0,5,0,0,24,0,0,1,3,0
24,32.75,9,0,1,0,5,0,0,24,1,0,1,3,0
24,40.25,12,0,1,3,1,0,1,24,1,0,1,2,0
24,32,16,40,0,0,5,0,0,24,1,0,0,0,0
24,26.75,9,0,2,0,5,0,0,24,1,0,0,0,0
24,26.5,13,0,0,0,5,0,0,24,0,0,1,2,0
24,30.5,12,0,2,1,2,0,0,10,0,0,1,1,0
24,22.5,12,0,1,0,1,0,0,51,0,0,1,3,0
24,22.75,7,0,0,0,0,0,0,24,0,0,1,3,0
24,31.25,7,0,2,1,2,0,0,24,0,0,1,0,0
24,26,12,40,0,0,5,0,0,10,1,0,1,2,0
24,30.25,14,50,0,0,5,0,0,51,1,0,1,3,0
24,27.5,12,41,2,0,5,0,0,24,0,0,1,0,0
24,27.25,12,0,0,0,3,0,0,25,1,0,1,1,0
24,29.5,12,40,0,0,5,0,0,24,1,0,1,2,0
24,25,12,0,1,0,3,0,0,24,0,0,1,3,0
24,31.25,12,40,0,1,5,0,0,24,0,0,1,0,0
24,21.5,10,40,0,0,2,0,0,24,0,0,1,2,0
25,34.5,15,0,1,0,1,0,0,18,1,0,1,3,0
25,25.25,15,0,0,0,1,0,0,25,1,0,0,0,0
